GAME_DATE,last_name,first_name,Injury_Status,Reason
2025-01-23,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2025-01-23,Craig,Torrey,Out,Injury/Illness-RightAnkle;Sprain
2025-01-23,Dosunmu,Ayo,Questionable,Injury/Illness-RightSoleus;Strain
2025-01-23,White,Coby,Questionable,Injury/Illness-RightAnkle;Soreness
2025-01-23,BagleyIII,Marvin,Out,Injury/Illness-RightKnee;Sprain
2025-01-23,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-01-23,Brogdon,Malcolm,Out,"Injury/Illness-RightFoot;Plantar
FasciaContusion"
2025-01-24,LeVert,Caris,Questionable,Injury/Illness-RightWrist;Sprain
2025-01-24,Mobley,Evan,Out,Injury/Illness-RightCalf;Strain
2025-01-24,Okoro,Isaac,Out,"Injury/Illness-RightShoulder;AC
JointSprain"
2025-01-24,Drummond,Andre,Out,"Injury/Illness-LeftToe;Injury
Recovery"
2025-01-24,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-24,Lowry,Kyle,Out,Injury/Illness-RightHip;Sprain
2025-01-24,Martin,Caleb,Out,Injury/Illness-RightHip;Sprain
2025-01-24,Martin,KJ,Out,"Injury/Illness-LeftFoot;Stress
Reaction"
2025-01-24,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-01-24,Ball,LaMelo,Questionable,Injury/Illness-RightWrist;Sprain
2025-01-24,Bridges,Miles,Questionable,Injury/Illness-LowBack;Spasms
2025-01-24,Curry,Seth,Probable,Injury/Illness-RightAnkle;Sprain
2025-01-24,Mann,Tre,Out,Injury/Illness-Disc;Irritation
2025-01-24,Martin,Cody,Probable,Injury/Illness-LeftGroin;Tightness
2025-01-24,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-01-24,Williams,Grant,Out,Injury/Illness-RightAcl;Repair
2025-01-24,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-24,Jones,Herbert,Out,Injury/Illness-RightShoulder;Strain
2025-01-24,Missi,Yves,Probable,Injury/Illness-Non-COVID;Illness
2025-01-24,Murray,Dejounte,Probable,Injury/Illness-RightElbow;Bursitis
2025-01-24,Williamson,Zion,Out,"ReturntoCompetition
Reconditioning"
2025-01-24,Aldama,Santi,Questionable,Injury/Illness-Illness;Illness
2025-01-24,Edey,Zach,Available,"Injury/Illness-Nasal;Fracture-Face
Mask"
2025-01-24,LaRavia,Jake,Out,Injury/Illness-LowBack;Soreness
2025-01-24,Smart,Marcus,Out,"Injury/Illness-RightIndexFinger;
PartialExtensorHoodTear"
2025-01-24,Spencer,Cam,Out,"Injury/Illness-LeftThumb;Surgery
Recovery"
2025-01-24,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2025-01-25,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2025-01-25,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-01-25,DiVincenzo,Donte,Out,Injury/Illness-LeftGreatToe;Sprain
2025-01-25,Edwards,Anthony,Questionable,Injury/Illness-N/a;Illness
2025-01-25,ShannonJr.,Terrence,Out,Injury/Illness-RightMid-foot;Sprain
2025-01-25,White,Derrick,Questionable,Injury/Illness-LeftKnee;Soreness
2025-01-25,Doncic,Luka,Out,Injury/Illness-LeftCalf;Strain
2025-01-25,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2025-01-25,Hardy,Jaden,Questionable,Injury/Illness-RightAnkle;Sprain
2025-01-25,LivelyII,Dereck,Out,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-01-25,Marshall,Naji,Out,Injury/Illness-Illness;Illness
2025-01-25,Powell,Dwight,Out,Injury/Illness-RightHip;Strain
2025-01-25,Thompson,Klay,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-01-25,Herro,Tyler,Available,Injury/Illness-RightGroin;Tightness
2025-01-25,Richardson,Josh,Out,"Injury/Illness-RightHeel;
Inflammation"
2025-01-25,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-01-25,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2025-01-25,Johnson,Cameron,Out,Injury/Illness-RightAnkle;Sprain
2025-01-25,Lewis,Maxwell,Out,Injury/Illness-LeftTibia;Fracture
2025-01-25,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-01-25,Simmons,Ben,Questionable,Injury/Illness-N/a;Illness
2025-01-25,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-01-25,Watford,Trendon,Out,Injury/Illness-LeftHamstring;Strain
2025-01-25,Williams,Ziaire,Probable,Injury/Illness-LeftAnkle;Sprain
2025-01-25,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-01-25,Anthony,Cole,Questionable,Injury/Illness-N/a;Illness
2025-01-25,Bitadze,Goga,Questionable,ConcussionProtocol
2025-01-25,Harris,Gary,Out,Injury/Illness-LeftHamstring;Strain
2025-01-25,Suggs,Jalen,Questionable,Injury/Illness-Back;Lowbackstrain
2025-01-25,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-01-25,SmithJr.,Jabari,Out,"Injury/Illness-LeftMetacarpal;
Fracture"
2025-01-25,Fox,De'Aaron,Questionable,Injury/Illness-RightThumb;Sprain
2025-01-25,Hart,Josh,Questionable,Injury/Illness-RightKnee;Soreness
2025-01-25,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2025-01-25,Agbaji,Ochai,Out,Injury/Illness-RightHand;Laceration
2025-01-25,Olynyk,Kelly,Out,Injury/Illness-RightCalf;Tightness
2025-01-25,Quickley,Immanuel,Out,Injury/Illness-LeftHip;Strain
2025-01-25,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-01-25,Capela,Clint,Probable,Injury/Illness-RightKnee;Soreness
2025-01-25,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Injury
2025-01-25,NanceJr.,Larry,Probable,Injury/Illness-RightHand;Surgery
2025-01-25,Risacher,Zaccharie,Out,Injury/Illness-LeftHamstring;Strain
2025-01-25,Young,Trae,Questionable,"Injury/Illness-RightHamstring;
Tightness"
2025-01-25,Craig,Torrey,Out,Injury/Illness-RightAnkle;Sprain
2025-01-25,Dosunmu,Ayo,Questionable,Injury/Illness-RightSoleus;Strain
2025-01-25,White,Coby,Out,"Injury/Illness-RightAnkle;Bone
Bruise"
2025-01-25,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-01-25,Collins,John,Out,Injury/Illness-N/A;Illness
2025-01-25,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-01-25,Juzang,Johnny,Out,Injury/Illness-RightHand;Fracture
2025-01-25,Sensabaugh,Brice,Probable,Injury/Illness-RightAnkle;Sprain
2025-01-25,Sexton,Collin,Available,"Injury/Illness-LeftFourthFinger;DIP
AvulsionFracture"
2025-01-25,Williams,Cody,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-25,Davis,Anthony,Probable,Injury/Illness-RightCalf;Soreness
2025-01-25,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2025-01-25,James,LeBron,Probable,"Injury/Illness-LeftFoot;Injury
Management"
2025-01-25,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2025-01-25,Green,Draymond,Out,Injury/Illness-LeftCalf;Strain
2025-01-25,Kuminga,Jonathan,Out,Injury/Illness-RightAnkle;Sprain
2025-01-25,PaytonII,Gary,Probable,Injury/Illness-N/A;Illness
2025-01-25,Podziemski,Brandin,Probable,"Injury/Illness-RightAbdominal;
InjuryManagement"
2025-01-25,Wiggins,Andrew,Probable,"Injury/Illness-BilateralLowBack;
Soreness"
2025-01-25,BagleyIII,Marvin,Out,Injury/Illness-RightKnee;Sprain
2025-01-25,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-01-25,Brogdon,Malcolm,Out,"Injury/Illness-RightFoot;Plantar
FasciaContusion"
2025-01-25,Beal,Bradley,Probable,Injury/Illness-LeftAnkle;Sprain
2025-01-25,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2025-01-25,Green,AJ,Out,Injury/Illness-LeftQuad;Strain
2025-01-25,Middleton,Khris,Probable,"Injury/Illness-BilateralAnkle;Injury
Management"
2025-01-25,Dunn,Kris,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-25,Miller,Jordan,Questionable,Injury/Illness-N/a;Illness
2025-01-25,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-01-25,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2025-01-26,Dort,Luguentz,Out,Injury/Illness-RightKnee;Soreness
2025-01-26,Holmgren,Chet,Out,"Injury/Illness-RightIliacWing;
Fracture"
2025-01-26,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-01-26,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-01-26,Wallace,Cason,Available,Injury/Illness-N/A;NasalFracture
2025-01-26,Ayton,Deandre,Out,Injury/Illness-LeftKnee;Sprain
2025-01-26,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2025-01-27,Harris,Tobias,Questionable,"Injury/Illness-Posttraumatic;
Headache"
2025-01-27,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-01-27,LeVert,Caris,Out,Injury/Illness-RightWrist;Sprain
2025-01-27,Okoro,Isaac,Out,"Injury/Illness-RightShoulder;AC
JointSprain"
2025-01-27,Wade,Dean,Out,Injury/Illness-RightKnee;Sprain
2025-01-27,Davis,Anthony,Probable,Injury/Illness-LeftPlantar;Fasciitis
2025-01-27,Hachimura,Rui,Questionable,Injury/Illness-LeftCalf;Soreness
2025-01-27,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2025-01-27,James,LeBron,Probable,"Injury/Illness-LeftFoot;Injury
Management"
2025-01-27,Vincent,Gabe,Questionable,Injury/Illness-LeftKnee;Soreness
2025-01-27,Wood,Christian,Out,Injury/Illness-LeftKnee;Surgery
2025-01-27,Mann,Tre,Out,Injury/Illness-Disc;Irritation
2025-01-27,Martin,Cody,Out,Injury/Illness-Core;Tightness
2025-01-27,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-01-27,Williams,Grant,Out,Injury/Illness-RightACL;Repair
2025-01-27,SmithJr.,Jabari,Out,"Injury/Illness-LeftMetacarpal;
Fracture"
2025-01-27,Whitmore,Cam,Questionable,Injury/Illness-N/a;Illness
2025-01-27,Horford,Al,Questionable,Injury/Illness-LeftBigToe;Sprain
2025-01-27,White,Derrick,Questionable,Injury/Illness-RightShin;Contusion
2025-01-27,Aldama,Santi,Questionable,Injury/Illness-Illness;Illness
2025-01-27,Edey,Zach,Available,"Injury/Illness-Nasal;Fracture—
FaceMask"
2025-01-27,LaRavia,Jake,Questionable,"Injury/Illness-Lumbar;Stress
Reaction"
2025-01-27,Smart,Marcus,Out,"Injury/Illness-RightIndexFinger;
PartialExtensorHoodTear"
2025-01-27,Spencer,Cam,Out,"Injury/Illness-LeftThumb;Surgery
Recovery"
2025-01-27,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2025-01-27,Dadiet,Pacome,Out,"Injury/Illness-RightToe;GreatToe
Sprain"
2025-01-27,Hart,Josh,Questionable,Injury/Illness-RightKnee;Soreness
2025-01-27,Hukporti,Ariel,Questionable,Injury/Illness-Illness;Illness
2025-01-27,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2025-01-27,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-27,Jones,Herbert,Out,Injury/Illness-RightShoulder;Strain
2025-01-27,Murray,Dejounte,Questionable,"Injury/Illness-RightElbow;Bursitis;
RightIndexFingerSprain"
2025-01-27,Agbaji,Ochai,Questionable,Injury/Illness-RightHand;Laceration
2025-01-27,Olynyk,Kelly,Questionable,Injury/Illness-RightCalf;Tightness
2025-01-27,Poeltl,Jakob,Questionable,Injury/Illness-LowBack;Stiffness
2025-01-27,Quickley,Immanuel,Out,Injury/Illness-LeftHip;Strain
2025-01-27,Bitadze,Goga,Questionable,"Injury/Illness-ConcussionProtocol;
ConcussionProtocol"
2025-01-27,Harris,Gary,Out,Injury/Illness-LeftHamstring;Strain
2025-01-27,Suggs,Jalen,Questionable,Injury/Illness-LeftQuad;Contusion
2025-01-27,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-01-27,Herro,Tyler,Available,Injury/Illness-RightGroin;Tightness
2025-01-27,Richardson,Josh,Out,"Injury/Illness-RightHeel;
Inflammation"
2025-01-27,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-01-27,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2025-01-27,Johnson,Cameron,Out,Injury/Illness-RightAnkle;Sprain
2025-01-27,Lewis,Maxwell,Out,Injury/Illness-LeftTibia;Fracture
2025-01-27,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-01-27,Simmons,Ben,Questionable,Injury/Illness-LowerBack;Soreness
2025-01-27,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-01-27,Watford,Trendon,Out,Injury/Illness-LeftHamstring;Strain
2025-01-27,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-01-27,Hunter,De'Andre,Questionable,Injury/Illness-N/A;Illness
2025-01-27,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Injury
2025-01-27,NanceJr.,Larry,Questionable,"Injury/Illness-RightHand;Surgery;
InjuryManagement"
2025-01-27,Risacher,Zaccharie,Questionable,Injury/Illness-LeftAdductor;Strain
2025-01-27,Young,Trae,Out,"Injury/Illness-RightHamstring;
Tightness"
2025-01-27,DiVincenzo,Donte,Out,Injury/Illness-LeftGreatToe;Sprain
2025-01-27,ShannonJr.,Terrence,Out,Injury/Illness-RightMid-foot;Sprain
2025-01-27,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2025-01-27,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-01-27,Craig,Torrey,Out,Injury/Illness-RightAnkle;Sprain
2025-01-27,White,Coby,Out,"Injury/Illness-RightAnkle;Bone
Bruise"
2025-01-27,BagleyIII,Marvin,Out,Injury/Illness-RightKnee;Sprain
2025-01-27,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-01-27,Brogdon,Malcolm,Out,"Injury/Illness-RightFoot;Plantar
FasciaContusion"
2025-01-27,Doncic,Luka,Out,Injury/Illness-LeftCalf;Strain
2025-01-27,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2025-01-27,Kleber,Maxi,Out,Injury/Illness-RightFoot;Fracture
2025-01-27,LivelyII,Dereck,Out,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-01-27,Marshall,Naji,Out,Injury/Illness-Illness;Illness
2025-01-27,Powell,Dwight,Out,Injury/Illness-RightHip;Strain
2025-01-27,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2025-01-27,Green,AJ,Questionable,Injury/Illness-LeftQuad;Strain
2025-01-27,Middleton,Khris,Questionable,"Injury/Illness-BilateralAnkle;Injury
Management"
2025-01-27,Smith,Tyler,Questionable,Injury/Illness-Non-covid;Illness
2025-01-27,Clarkson,Jordan,Questionable,Injury/Illness-LeftPlantar;Fasciitis
2025-01-27,Collins,John,Questionable,Injury/Illness-N/A;Illness
2025-01-27,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-01-27,Juzang,Johnny,Out,Injury/Illness-RightHand;Fracture
2025-01-27,Kessler,Walker,Questionable,"Injury/Illness-LeftShoulder;
Contusion"
2025-01-27,Sexton,Collin,Available,"Injury/Illness-LeftFourthFinger;DIP
AvulsionFracture"
2025-01-27,Williams,Cody,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-27,Christie,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-27,Dunn,Kris,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-27,Miller,Jordan,Out,Injury/Illness-N/a;Illness
2025-01-27,Dunn,Ryan,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-28,Drummond,Andre,Out,"Injury/Illness-LeftToe;Injury
Recovery"
2025-01-28,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-28,George,Paul,Out,Injury/Illness-LeftFinger;Sprain
2025-01-28,Martin,Caleb,Out,Injury/Illness-RightHip;Sprain
2025-01-28,Martin,KJ,Out,"Injury/Illness-LeftFoot;Stress
Reaction"
2025-01-28,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-01-28,Yabusele,Guerschon,Probable,Injury/Illness-RightKnee;Swelling
2025-01-28,Ayton,Deandre,Questionable,Injury/Illness-LeftKnee;Sprain
2025-01-28,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2025-01-28,Green,Draymond,Out,Injury/Illness-LeftCalf;Strain
2025-01-28,Kuminga,Jonathan,Out,Injury/Illness-RightAnkle;Sprain
2025-01-29,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2025-01-29,Clowney,Noah,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Johnson,Cameron,Out,Injury/Illness-RightAnkle;Sprain
2025-01-29,Lewis,Maxwell,Out,Injury/Illness-LeftTibia;Fracture
2025-01-29,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-01-29,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-01-29,Ball,LaMelo,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Green,Josh,Out,Injury/Illness-RightFoot;Soreness
2025-01-29,Mann,Tre,Out,Injury/Illness-Disc;Irritation
2025-01-29,Martin,Cody,Out,Injury/Illness-N/A;SportsHernia
2025-01-29,Miller,Brandon,Out,"Injury/Illness-RightWrist;Tendon
Repair"
2025-01-29,Williams,Grant,Out,Injury/Illness-RightACL;Repair
2025-01-29,Williams,Mark,Out,"Injury/Illness-LeftFoot;Tendon;
InjuryManagement"
2025-01-29,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-01-29,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-01-29,Nembhard,Andrew,Questionable,Injury/Illness-ThoracicSpine;Sprain
2025-01-29,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2025-01-29,Dick,Gradey,Questionable,Injury/Illness-N/a;Illness
2025-01-29,Olynyk,Kelly,Questionable,Injury/Illness-RightCalf;Strain
2025-01-29,Quickley,Immanuel,Out,Injury/Illness-LeftHip;Strain
2025-01-29,BagleyIII,Marvin,Out,Injury/Illness-RightKnee;Sprain
2025-01-29,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-01-29,Brogdon,Malcolm,Out,"Injury/Illness-RightFoot;Plantar
FasciaContusion"
2025-01-29,Sarr,Alex,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Craig,Torrey,Out,Injury/Illness-RightAnkle;Sprain
2025-01-29,White,Coby,Questionable,"Injury/Illness-RightAnkle;Bone
Bruise"
2025-01-29,Hauser,Sam,Questionable,"Injury/Illness-RightHip;
Impingement"
2025-01-29,Horford,Al,Questionable,Injury/Illness-LeftBigToe;Sprain
2025-01-29,Tatum,Jayson,Questionable,"Injury/Illness-RightKnee;
Tendinopathy"
2025-01-29,LeVert,Caris,Out,Injury/Illness-RightWrist;Sprain
2025-01-29,Okoro,Isaac,Out,"Injury/Illness-RightShoulder;AC
JointSprain"
2025-01-29,Wade,Dean,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2025-01-29,Herro,Tyler,Available,Injury/Illness-RightGroin;Tightness
2025-01-29,JaquezJr.,Jaime,Probable,Injury/Illness-Stomach;Illness
2025-01-29,Richardson,Josh,Out,"Injury/Illness-RightHeel;
Inflammation"
2025-01-29,Robinson,Duncan,Available,Injury/Illness-Head;Illness
2025-01-29,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-01-29,Cancar,Vlatko,Out,"Injury/Illness-LeftKnee;Surgery
Rehabilitation"
2025-01-29,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-01-29,Dadiet,Pacome,Out,"Injury/Illness-RightToe;GreatToe
Sprain"
2025-01-29,Hart,Josh,Questionable,Injury/Illness-RightKnee;Soreness
2025-01-29,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2025-01-29,Doncic,Luka,Out,Injury/Illness-LeftCalf;Strain
2025-01-29,Exum,Dante,Doubtful,Injury/Illness-RightWrist;Surgery
2025-01-29,Kleber,Maxi,Out,Injury/Illness-RightFoot;Fracture
2025-01-29,LivelyII,Dereck,Out,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-01-29,Marshall,Naji,Questionable,Injury/Illness-Illness;Illness
2025-01-29,Powell,Dwight,Out,Injury/Illness-RightHip;Strain
2025-01-29,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Jones,Herbert,Out,Injury/Illness-RightShoulder;Strain
2025-01-29,Murray,Dejounte,Probable,"Injury/Illness-RightElbow;Bursitis;
RightIndexFingerSprain"
2025-01-29,Christie,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Dunn,Kris,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-29,Cissoko,Sidy,Out,ConcussionProtocol
2025-01-29,Dillingham,Rob,Questionable,Injury/Illness-N/a;Illness
2025-01-29,DiVincenzo,Donte,Out,Injury/Illness-LeftGreatToe;Sprain
2025-01-29,ShannonJr.,Terrence,Out,Injury/Illness-RightMid-foot;Sprain
2025-01-29,Dunn,Ryan,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-01-29,Durant,Kevin,Questionable,Injury/Illness-LeftThumb;Injury
2025-01-29,Holmgren,Chet,Out,"Injury/Illness-RightIliacWing;
Fracture"
2025-01-29,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-01-29,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-01-30,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-01-30,Capela,Clint,Out,Injury/Illness-Back;Spasms
2025-01-30,Johnson,Jalen,Out,"Injury/Illness-LeftShoulder;Torn
Labrum"
2025-01-30,Young,Trae,Probable,"Injury/Illness-RightHamstring;
Tightness"
2025-01-30,Davis,Anthony,Out,"Injury/Illness-AbdominalMuscle;
Strain"
2025-01-30,Finney-Smith,Dorian,Questionable,"Injury/Illness-RightShoulder;
Contusion"
2025-01-30,Hachimura,Rui,Probable,Injury/Illness-LeftCalf;Soreness
2025-01-30,Hood-Schifino,Jalen,Out,Injury/Illness-LeftHamstring;Strain
2025-01-30,James,LeBron,Questionable,"Injury/Illness-LeftFoot;Injury
Management"
2025-01-30,Vincent,Gabe,Questionable,Injury/Illness-LeftKnee;Contusion
2025-01-30,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2025-01-30,Collins,John,Questionable,Injury/Illness-N/A;Illness
2025-01-30,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-01-30,Juzang,Johnny,Questionable,Injury/Illness-RightHand;Fracture
2025-01-30,Kessler,Walker,Questionable,"Injury/Illness-LeftShoulder;
Contusion"
2025-01-30,Sexton,Collin,Available,"Injury/Illness-LeftFourthFinger;DIP
AvulsionFracture"
2025-01-30,Williams,Cody,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-30,Adams,Steven,Questionable,Injury/Illness-LeftAnkle;Soreness
2025-01-30,Sengun,Alperen,Questionable,Injury/Illness-LeftCalf;Contusion
2025-01-30,SmithJr.,Jabari,Out,"Injury/Illness-LeftMetacarpal;
Fracture"
2025-01-30,Edey,Zach,Available,Injury/Illness-Nasal;Fracture-Face
2025-01-30,Smart,Marcus,Out,"Injury/Illness-RightIndexFinger;
PartialExtensorHoodTear"
2025-01-30,Spencer,Cam,Out,"Injury/Illness-LeftThumb;Surgery
Recovery"
2025-01-30,WilliamsJr.,Vince,Out,Injury/Illness-RightAnkle;Sprain
2025-01-30,Harris,Gary,Probable,Injury/Illness-LeftHamstring;Strain
2025-01-30,Suggs,Jalen,Questionable,Injury/Illness-LeftQuad;Contusion
2025-01-30,Wagner,Moritz,Out,Injury/Illness-LeftACL;Torn
2025-01-30,Grant,Jerami,Questionable,Injury/Illness-RightAnkle;Soreness
2025-01-30,Thybulle,Matisse,Out,Injury/Illness-RightAnkle;Sprain
2025-01-31,Doncic,Luka,Out,Injury/Illness-LeftCalf;Strain
2025-01-31,Exum,Dante,Questionable,Injury/Illness-RightWrist;Surgery
2025-01-31,Kleber,Maxi,Out,Injury/Illness-RightFoot;Fracture
2025-01-31,LivelyII,Dereck,Out,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-01-31,Powell,Dwight,Out,Injury/Illness-RightHip;Strain
2025-01-31,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-01-31,Christie,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-31,Dunn,Kris,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-01-31,Ball,LaMelo,Out,Injury/Illness-LeftAnkle;Sprain
2025-01-31,Green,Josh,Probable,Injury/Illness-RightFoot;Soreness
2025-01-31,Mann,Tre,Out,Injury/Illness-Disc;Irritation
2025-01-31,Martin,Cody,Out,Injury/Illness-N/A;SportsHernia
2025-01-31,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
