Date,Team,Home/Away,Opp,Venue,W/L,Team Pts,Opp Pts,Spread,Transition_percent_O,Transition_percent_D,Total_Transition_percent
2025-02-12,ORL,Home,CHA,ORL,W,102,86,-13,0.12,0.11,0.23
2025-02-10,ORL,Home,ATL,ORL,L,106,112,-6.5,0.13,0.113,0.246
2025-02-08,ORL,Home,SAS,ORL,W,112,111,-3,0.14,0.227,0.362
2025-02-06,ORL,Away,DEN,DEN,L,90,112,5.5,0.16,0.131,0.286
2025-02-05,ORL,Away,SAC,SAC,W,130,111,4,0.11,0.139,0.253
2025-02-03,ORL,Away,GSW,GSW,L,99,104,3.5,0.08,0.065,0.14
2025-02-01,ORL,Away,UTA,UTA,L,99,113,-4,0.25,0.19,0.443
2025-01-30,ORL,Away,POR,POR,L,90,119,-5,0.10,0.145,0.241
2025-01-27,ORL,Away,MIA,MIA,L,119,125,-1,0.12,0.1,0.217
2025-01-25,ORL,Home,DET,ORL,W,121,113,-3.5,0.10,0.235,0.334
2025-01-23,ORL,Home,POR,ORL,L,79,101,-7,0.15,0.213,0.359
2025-01-21,ORL,Away,TOR,TOR,L,93,109,-1,0.10,0.124,0.226
2025-01-19,ORL,Home,DEN,ORL,L,100,113,7,0.17,0.172,0.346
2025-01-17,ORL,Away,BOS,BOS,L,94,121,15,0.06,0.073,0.133
2025-01-15,ORL,Away,MIL,MIL,L,93,122,6.5,0.15,0.207,0.359
2025-01-12,ORL,Home,PHI,ORL,W,104,99,-2,0.13,0.1,0.23
2025-01-10,ORL,Home,MIL,ORL,L,106,109,6,0.17,0.206,0.373
2025-01-09,ORL,Home,MIN,ORL,L,89,104,5.5,0.13,0.128,0.259
2025-01-06,ORL,Away,NYK,NYK,W,103,94,10.5,0.11,0.111,0.222
2025-01-05,ORL,Home,UTA,ORL,L,92,105,-9.5,0.21,0.206,0.414
2025-01-03,ORL,Away,TOR,TOR,W,106,97,-2,0.12,0.148,0.263
2025-01-01,ORL,Away,DET,DET,L,96,105,2,0.24,0.214,0.449
2024-12-29,ORL,Home,BKN,ORL,W,102,101,-8.5,0.13,0.115,0.243
2024-12-27,ORL,Home,NYK,ORL,L,85,108,6.5,0.13,0.161,0.289
2024-12-26,ORL,Home,MIA,ORL,L,88,89,-1.5,0.20,0.147,0.349
2024-12-23,ORL,Home,BOS,ORL,W,108,104,8.5,0.18,0.257,0.432
2024-12-21,ORL,Home,MIA,ORL,W,121,114,-2,0.16,0.101,0.263
2024-12-19,ORL,Home,OKC,ORL,L,99,105,6.5,0.14,0.206,0.344
2024-12-15,ORL,Home,NYK,ORL,L,91,100,4.5,0.18,0.154,0.337
2024-12-10,ORL,Away,MIL,MIL,L,109,114,8,0.15,0.133,0.286
2024-12-08,ORL,Home,PHX,ORL,W,115,110,-2,0.17,0.173,0.338
2024-12-06,ORL,Away,PHI,PHI,L,94,102,-2.5,0.15,0.095,0.246
2024-12-04,ORL,Away,PHI,PHI,W,106,102,-5.5,0.17,0.225,0.395
2024-12-03,ORL,Away,NYK,NYK,L,106,121,5,0.16,0.149,0.309
2024-12-01,ORL,Away,BKN,BKN,W,100,92,-6.5,0.22,0.137,0.356
2024-11-29,ORL,Away,BKN,BKN,W,123,100,-8,0.18,0.178,0.356
2024-11-27,ORL,Home,CHI,ORL,W,133,119,-9.5,0.17,0.223,0.395
2024-11-25,ORL,Away,CHA,CHA,W,95,84,-4.5,0.17,0.165,0.339
2024-11-23,ORL,Home,DET,ORL,W,111,100,-9,0.20,0.157,0.359
2024-11-21,ORL,Away,LAL,LAL,W,119,118,5,0.19,0.165,0.354
2024-11-20,ORL,Away,LAC,LAC,L,93,104,-3.5,0.21,0.133,0.344
2024-11-18,ORL,Away,PHX,PHX,W,109,99,-4.5,0.08,0.161,0.241
2024-11-15,ORL,Home,PHI,ORL,W,98,86,-2.5,0.23,0.2,0.431
2024-11-13,ORL,Home,IND,ORL,W,94,90,-1,0.17,0.188,0.355
2024-11-12,ORL,Home,CHA,ORL,W,114,89,-9,0.21,0.202,0.413
2024-11-10,ORL,Home,WAS,ORL,W,121,94,-11.5,0.10,0.145,0.241
2024-11-08,ORL,Home,NOP,ORL,W,115,88,-8.5,0.20,0.167,0.365
2024-11-06,ORL,Away,IND,IND,L,111,118,5.5,0.12,0.115,0.23
2024-11-04,ORL,Away,OKC,OKC,L,86,102,12.5,0.11,0.172,0.281
2024-11-03,ORL,Away,DAL,DAL,L,85,108,7,0.17,0.155,0.324
2024-11-01,ORL,Away,CLE,CLE,L,109,120,7,0.18,0.13,0.311
2024-10-30,ORL,Away,CHI,CHI,L,99,102,-5.5,0.14,0.188,0.327
2024-10-28,ORL,Home,IND,ORL,W,119,115,-5.5,0.17,0.141,0.313
2024-10-26,ORL,Away,MEM,MEM,L,111,124,1,0.19,0.152,0.337
2024-10-25,ORL,Home,BKN,ORL,W,116,101,-12,0.18,0.144,0.319
2024-10-23,ORL,Away,MIA,MIA,W,116,97,2,0.22,0.116,0.337
2025-04-13,PHI,Home,CHI,PHI,L,102,122,8,0.16,0.171,0.33
2025-04-11,PHI,Home,ATL,PHI,L,110,124,11.5,0.12,0.21,0.33
2025-04-09,PHI,Away,WAS,WAS,W,122,103,-3,0.16,0.184,0.339
2025-04-07,PHI,Away,MIA,MIA,L,105,117,12,0.15,0.179,0.326
2025-04-05,PHI,Home,MIN,PHI,L,109,114,16,0.12,0.096,0.214
2025-04-03,PHI,Home,MIL,PHI,L,113,126,11.5,0.11,0.108,0.216
2025-04-01,PHI,Away,NYK,NYK,L,91,105,13,0.16,0.135,0.292
2025-03-30,PHI,Home,TOR,PHI,L,109,127,6,0.18,0.24,0.42
2025-03-29,PHI,Home,MIA,PHI,L,95,118,8,0.17,0.152,0.317
2025-03-26,PHI,Home,WAS,PHI,L,114,119,-3,0.13,0.188,0.313
2025-03-24,PHI,Away,NOP,NOP,L,99,112,3,0.23,0.202,0.428
2025-03-23,PHI,Away,ATL,ATL,L,119,132,10.5,0.16,0.22,0.383
2025-03-21,PHI,Away,SAS,SAS,L,120,128,6,0.22,0.098,0.316
2025-03-19,PHI,Away,OKC,OKC,L,100,133,11.5,0.18,0.131,0.313
2025-03-17,PHI,Away,HOU,HOU,L,137,144,17,0.10,0.111,0.214
2025-03-16,PHI,Away,DAL,DAL,W,130,125,6.5,0.22,0.165,0.381
2025-03-14,PHI,Home,IND,PHI,L,100,112,13,0.06,0.172,0.236
2025-03-12,PHI,Away,TOR,TOR,L,105,118,2.5,0.20,0.184,0.386
2025-03-10,PHI,Away,ATL,ATL,L,123,132,9.5,0.10,0.12,0.22
2025-03-09,PHI,Home,UTA,PHI,W,126,122,-6.5,0.21,0.148,0.354
2025-03-06,PHI,Away,BOS,BOS,L,105,123,13.5,0.09,0.111,0.197
2025-03-04,PHI,Away,MIN,MIN,L,112,126,13,0.10,0.089,0.19
2025-03-03,PHI,Home,POR,PHI,L,102,119,1.5,0.14,0.217,0.357
2025-03-01,PHI,Home,GSW,PHI,W,126,119,7,0.14,0.141,0.284
2025-02-26,PHI,Away,NYK,NYK,L,105,110,8.5,0.09,0.134,0.228
2025-02-24,PHI,Home,CHI,PHI,L,110,142,-6,0.18,0.191,0.371
2025-02-22,PHI,Home,BKN,PHI,L,103,105,-11,0.17,0.14,0.314
2025-02-20,PHI,Home,BOS,PHI,L,104,124,6.5,0.12,0.128,0.244
2025-02-12,PHI,Away,BKN,BKN,L,96,100,2,0.17,0.14,0.312
2025-02-11,PHI,Home,TOR,PHI,L,103,106,-11,0.21,0.152,0.36
2025-02-09,PHI,Away,MIL,MIL,L,127,135,-3.5,0.19,0.099,0.287
2025-02-07,PHI,Away,DET,DET,L,112,125,-5.5,0.12,0.162,0.283
2025-02-05,PHI,Home,MIA,PHI,L,101,108,-2,0.17,0.104,0.269
2025-02-04,PHI,Home,DAL,PHI,W,118,116,-4,0.13,0.128,0.256
2025-02-02,PHI,Home,BOS,PHI,L,110,118,12.5,0.14,0.097,0.234
2025-01-31,PHI,Home,DEN,PHI,L,134,137,9.5,0.18,0.153,0.337
2025-01-29,PHI,Home,SAC,PHI,W,117,104,8,0.16,0.191,0.351
2025-01-28,PHI,Home,LAL,PHI,W,118,104,4.5,0.16,0.132,0.293
2025-01-25,PHI,Away,CHI,CHI,W,109,97,3.5,0.14,0.15,0.29
2025-01-24,PHI,Home,CLE,PHI,W,132,129,9,0.09,0.152,0.244
2025-01-21,PHI,Away,DEN,DEN,L,109,144,12,0.10,0.22,0.316
2025-01-19,PHI,Away,MIL,MIL,L,109,123,12.5,0.16,0.175,0.333
2025-01-18,PHI,Away,IND,IND,L,102,115,10.5,0.16,0.14,0.301
2025-01-15,PHI,Home,NYK,PHI,L,119,125,5.5,0.13,0.112,0.245
2025-01-14,PHI,Home,OKC,PHI,L,102,118,16,0.17,0.129,0.299
2025-01-12,PHI,Away,ORL,ORL,L,99,104,2,0.10,0.13,0.23
2025-01-10,PHI,Home,NOP,PHI,L,115,123,-7,0.21,0.153,0.361
2025-01-08,PHI,Home,WAS,PHI,W,109,103,-10.5,0.11,0.089,0.2
2025-01-06,PHI,Home,PHX,PHI,L,99,109,1.5,0.14,0.128,0.266
2025-01-04,PHI,Away,BKN,BKN,W,123,94,-9,0.15,0.236,0.382
2025-01-02,PHI,Away,GSW,GSW,L,105,139,4,0.11,0.215,0.327
2025-01-01,PHI,Away,SAC,SAC,L,107,113,6,0.10,0.155,0.258
2024-12-30,PHI,Away,POR,POR,W,125,103,-7,0.17,0.169,0.339
2024-12-28,PHI,Away,UTA,UTA,W,114,111,-7,0.16,0.134,0.289
2024-12-25,PHI,Away,BOS,BOS,W,118,114,10.5,0.18,0.189,0.366
2024-12-23,PHI,Home,SAS,PHI,W,111,106,-5.5,0.17,0.139,0.307
2024-12-21,PHI,Away,CLE,CLE,L,99,126,9,0.13,0.179,0.307
2024-12-20,PHI,Home,CHA,PHI,W,108,98,-13.5,0.16,0.11,0.273
2024-12-16,PHI,Away,CHA,CHA,W,121,108,-2.5,0.18,0.198,0.378
2024-12-13,PHI,Home,IND,PHI,L,107,121,-6.5,0.06,0.183,0.247
2024-12-08,PHI,Away,CHI,CHI,W,108,100,-3,0.11,0.178,0.286
2024-12-06,PHI,Home,ORL,PHI,W,102,94,2.5,0.10,0.151,0.246
2024-12-04,PHI,Home,ORL,PHI,L,102,106,5.5,0.23,0.17,0.395
2024-12-03,PHI,Away,CHA,CHA,W,110,104,-5,0.19,0.13,0.315
2024-11-30,PHI,Away,DET,DET,W,111,96,-2,0.13,0.155,0.288
2024-11-27,PHI,Home,HOU,PHI,L,115,122,5,0.19,0.255,0.44
2024-11-24,PHI,Home,LAC,PHI,L,99,125,1.5,0.09,0.133,0.226
2024-11-22,PHI,Home,BKN,PHI,W,113,98,-2.5,0.20,0.088,0.286
2024-11-20,PHI,Away,MEM,MEM,L,111,117,-5,0.21,0.101,0.315
2024-11-18,PHI,Away,MIA,MIA,L,89,106,2.5,0.16,0.18,0.342
2024-11-15,PHI,Away,ORL,ORL,L,86,98,2.5,0.20,0.231,0.431
2024-11-13,PHI,Home,CLE,PHI,L,106,114,11,0.16,0.146,0.304
2024-11-12,PHI,Home,NYK,PHI,L,99,111,3.5,0.18,0.182,0.357
2024-11-10,PHI,Home,CHA,PHI,W,107,105,-5,0.09,0.171,0.258
2024-11-08,PHI,Away,LAL,LAL,L,106,116,7.5,0.17,0.087,0.259
2024-11-06,PHI,Away,LAC,LAC,L,98,110,1.5,0.15,0.133,0.278
2024-11-04,PHI,Away,PHX,PHX,L,116,118,7.5,0.13,0.153,0.283
2024-11-02,PHI,Home,MEM,PHI,L,107,124,1,0.17,0.221,0.393
2024-10-30,PHI,Home,DET,PHI,L,95,105,-4,0.11,0.187,0.297
2024-10-27,PHI,Away,IND,IND,W,118,114,8,0.10,0.131,0.234
2024-10-25,PHI,Away,TOR,TOR,L,107,115,-5.5,0.12,0.178,0.297
2024-10-23,PHI,Home,MIL,PHI,L,109,124,4,0.15,0.135,0.288
2025-04-13,PHX,Away,SAC,SAC,L,98,109,14,0.09,0.122,0.207
2025-04-11,PHX,Home,SAS,PHX,W,117,98,-5.5,0.20,0.163,0.359
2025-04-09,PHX,Home,OKC,PHX,L,112,125,7.5,0.09,0.237,0.33
2025-04-08,PHX,Home,GSW,PHX,L,95,133,10,0.11,0.205,0.315
2025-04-06,PHX,Away,NYK,NYK,L,98,112,9.5,0.17,0.161,0.331
2025-04-04,PHX,Away,BOS,BOS,L,103,123,15,0.10,0.044,0.144
2025-04-01,PHX,Away,MIL,MIL,L,123,133,6.5,0.05,0.052,0.104
2025-03-30,PHX,Home,HOU,PHX,L,109,148,2.5,0.11,0.176,0.287
2025-03-28,PHX,Away,MIN,MIN,L,109,124,8.5,0.12,0.14,0.258
2025-03-26,PHX,Home,BOS,PHX,L,102,132,4.5,0.15,0.123,0.271
2025-03-24,PHX,Home,MIL,PHX,W,108,106,-3,0.07,0.154,0.221
2025-03-21,PHX,Home,CLE,PHX,W,123,112,8.5,0.15,0.281,0.427
2025-03-19,PHX,Home,CHI,PHX,W,127,121,-5.5,0.07,0.182,0.252
2025-03-17,PHX,Home,TOR,PHX,W,129,89,-8.5,0.15,0.107,0.26
2025-03-16,PHX,Away,LAL,LAL,L,96,107,3,0.20,0.097,0.297
2025-03-14,PHX,Home,SAC,PHX,W,122,106,-1.5,0.08,0.118,0.195
2025-03-12,PHX,Away,HOU,HOU,L,104,111,4.5,0.07,0.095,0.16
2025-03-10,PHX,Away,MEM,MEM,L,118,120,3,0.14,0.186,0.33
2025-03-09,PHX,Away,DAL,DAL,W,125,116,-6.5,0.08,0.188,0.27
2025-03-07,PHX,Away,DEN,DEN,L,141,149,9,0.11,0.179,0.292
2025-03-04,PHX,Home,LAC,PHX,W,119,117,2.5,0.09,0.13,0.218
2025-03-02,PHX,Home,MIN,PHX,L,98,116,1.5,0.11,0.229,0.334
2025-02-28,PHX,Home,NOP,PHX,W,125,108,-9,0.07,0.135,0.203
2025-02-27,PHX,Home,NOP,PHX,L,116,124,-6.5,0.13,0.167,0.293
2025-02-25,PHX,Away,MEM,MEM,L,148,151,6.5,0.17,0.12,0.291
2025-02-23,PHX,Away,TOR,TOR,L,109,127,-3,0.12,0.172,0.293
2025-02-22,PHX,Away,CHI,CHI,W,121,117,-5,0.09,0.11,0.199
2025-02-20,PHX,Away,SAS,SAS,L,109,120,-2.5,0.17,0.255,0.423
2025-02-12,PHX,Away,HOU,HOU,L,111,119,10,0.11,0.162,0.273
2025-02-11,PHX,Home,MEM,PHX,L,112,119,4,0.18,0.202,0.386
2025-02-08,PHX,Home,DEN,PHX,L,105,122,6.5,0.10,0.129,0.224
2025-02-07,PHX,Home,UTA,PHX,W,135,127,-7.5,0.12,0.168,0.289
2025-02-05,PHX,Away,OKC,OKC,L,109,140,13,0.07,0.165,0.236
2025-02-03,PHX,Away,POR,POR,L,119,121,-5,0.16,0.108,0.265
2025-02-01,PHX,Away,POR,POR,L,108,127,-4.5,0.08,0.247,0.323
2025-01-31,PHX,Away,GSW,GSW,W,130,105,-3,0.16,0.163,0.324
2025-01-29,PHX,Home,MIN,PHX,L,113,121,-1,0.12,0.179,0.303
2025-01-27,PHX,Home,LAC,PHX,W,111,109,1,0.11,0.255,0.363
2025-01-25,PHX,Home,WAS,PHX,W,119,109,-14,0.14,0.216,0.36
2025-01-22,PHX,Away,BKN,BKN,W,108,84,-13,0.14,0.155,0.298
2025-01-20,PHX,Away,CLE,CLE,L,92,118,8,0.05,0.062,0.112
2025-01-18,PHX,Away,DET,DET,W,125,121,-1,0.09,0.172,0.262
2025-01-16,PHX,Away,WAS,WAS,W,130,123,-11.5,0.15,0.279,0.431
2025-01-14,PHX,Away,ATL,ATL,L,117,122,-2.5,0.15,0.167,0.317
2025-01-12,PHX,Home,CHA,PHX,W,120,113,-7,0.16,0.194,0.356
2025-01-11,PHX,Home,UTA,PHX,W,114,106,-10.5,0.14,0.128,0.268
2025-01-09,PHX,Home,ATL,PHX,W,123,115,-6,0.13,0.137,0.262
2025-01-07,PHX,Away,CHA,CHA,L,104,115,-5,0.09,0.18,0.269
2025-01-06,PHX,Away,PHI,PHI,W,109,99,-1.5,0.13,0.138,0.266
2025-01-04,PHX,Away,IND,IND,L,108,126,3,0.09,0.221,0.306
2024-12-31,PHX,Home,MEM,PHX,L,112,117,-5.5,0.19,0.175,0.367
2024-12-28,PHX,Away,GSW,GSW,L,105,109,7,0.12,0.144,0.259
2024-12-27,PHX,Home,DAL,PHX,L,89,98,-1,0.12,0.098,0.218
2024-12-25,PHX,Home,DEN,PHX,W,110,100,2.5,0.14,0.087,0.228
2024-12-23,PHX,Away,DEN,DEN,L,90,117,4,0.12,0.173,0.291
2024-12-21,PHX,Home,DET,PHX,L,125,133,-5.5,0.14,0.109,0.249
2024-12-19,PHX,Home,IND,PHX,L,111,120,-6,0.14,0.214,0.353
2024-12-15,PHX,Home,POR,PHX,W,116,109,-11.5,0.15,0.206,0.359
2024-12-13,PHX,Away,UTA,UTA,W,134,126,-7,0.18,0.149,0.33
2024-12-08,PHX,Away,ORL,ORL,L,110,115,2,0.17,0.165,0.338
2024-12-07,PHX,Away,MIA,MIA,L,111,121,5.5,0.16,0.183,0.341
2024-12-05,PHX,Away,NOP,NOP,L,124,126,-1.5,0.21,0.235,0.441
2024-12-03,PHX,Home,SAS,PHX,W,104,93,-6.5,0.14,0.141,0.282
2024-11-30,PHX,Home,GSW,PHX,W,113,105,-1,0.13,0.111,0.244
2024-11-27,PHX,Home,BKN,PHX,L,117,127,-9.5,0.17,0.18,0.35
2024-11-26,PHX,Home,LAL,PHX,W,127,100,-2.5,0.21,0.128,0.339
2024-11-20,PHX,Home,NYK,PHX,L,122,138,4.5,0.11,0.146,0.259
2024-11-18,PHX,Home,ORL,PHX,L,99,109,4.5,0.16,0.08,0.241
2024-11-17,PHX,Away,MIN,MIN,L,117,120,7.5,0.12,0.17,0.286
2024-11-15,PHX,Away,OKC,OKC,L,83,99,7.5,0.13,0.114,0.24
2024-11-13,PHX,Away,SAC,SAC,L,104,127,8,0.12,0.081,0.196
2024-11-12,PHX,Away,UTA,UTA,W,120,112,-5.5,0.17,0.151,0.321
2024-11-10,PHX,Home,SAC,PHX,L,118,127,1,0.11,0.153,0.26
2024-11-08,PHX,Away,DAL,DAL,W,114,113,2.5,0.13,0.176,0.309
2024-11-06,PHX,Home,MIA,PHX,W,115,112,-5,0.13,0.155,0.288
2024-11-04,PHX,Home,PHI,PHX,W,118,116,-7.5,0.15,0.13,0.283
2024-11-02,PHX,Home,POR,PHX,W,103,97,-13,0.24,0.208,0.443
2024-10-31,PHX,Away,LAC,LAC,W,125,119,-4,0.15,0.192,0.341
2024-10-28,PHX,Home,LAL,PHX,W,109,105,-4.5,0.21,0.177,0.391
2024-10-26,PHX,Home,DAL,PHX,W,114,102,3.5,0.15,0.128,0.275
2024-10-25,PHX,Away,LAL,LAL,L,116,123,1.5,0.17,0.248,0.418
2024-10-23,PHX,Away,LAC,LAC,W,116,113,-5,0.12,0.159,0.274
2025-04-13,POR,Home,LAL,POR,W,109,81,-6,0.13,0.088,0.22
2025-04-11,POR,Home,GSW,POR,L,86,103,15.5,0.13,0.256,0.388
2025-04-09,POR,Away,UTA,UTA,L,126,133,-6.5,0.16,0.209,0.373
2025-04-06,POR,Home,SAS,POR,W,120,109,-3.5,0.21,0.179,0.387
2025-04-04,POR,Away,CHI,CHI,L,113,118,6,0.18,0.159,0.337
2025-04-03,POR,Away,TOR,TOR,W,112,103,-5,0.16,0.23,0.388
2025-04-01,POR,Away,ATL,ATL,W,127,113,6,0.18,0.183,0.366
2025-03-30,POR,Away,NYK,NYK,L,93,110,7,0.12,0.242,0.36
2025-03-27,POR,Away,SAC,SAC,L,107,128,6,0.11,0.143,0.251
2025-03-25,POR,Home,CLE,POR,L,111,122,6,0.14,0.052,0.196
2025-03-23,POR,Home,BOS,POR,L,116,129,6.5,0.19,0.098,0.285
2025-03-21,POR,Home,DEN,POR,W,128,109,1.5,0.22,0.154,0.371
2025-03-19,POR,Home,MEM,POR,W,115,99,4.5,0.20,0.163,0.361
2025-03-17,POR,Home,WAS,POR,W,112,97,-6,0.22,0.133,0.349
2025-03-16,POR,Home,TOR,POR,W,105,102,-7.5,0.16,0.208,0.364
2025-03-12,POR,Home,NYK,POR,L,113,114,4,0.12,0.186,0.305
2025-03-10,POR,Away,GSW,GSW,L,120,130,12.5,0.18,0.172,0.354
2025-03-09,POR,Home,DET,POR,L,112,119,3.5,0.14,0.245,0.38
2025-03-07,POR,Away,OKC,OKC,L,89,107,1.5,0.12,0.131,0.252
2025-03-05,POR,Away,BOS,BOS,L,118,128,9.5,0.10,0.053,0.149
2025-03-03,POR,Away,PHI,PHI,W,119,102,-1.5,0.22,0.14,0.357
2025-03-02,POR,Away,CLE,CLE,L,129,133,11,0.17,0.106,0.277
2025-02-28,POR,Away,BKN,BKN,W,121,102,-1.5,0.20,0.209,0.409
2025-02-26,POR,Away,WAS,WAS,W,129,121,-6,0.19,0.159,0.346
2025-02-24,POR,Away,UTA,UTA,W,114,112,-7.5,0.22,0.188,0.408
2025-02-22,POR,Home,CHA,POR,W,141,88,-6,0.24,0.138,0.382
2025-02-20,POR,Home,LAL,POR,L,102,110,2,0.24,0.146,0.381
2025-02-12,POR,Away,DEN,DEN,L,121,132,8,0.19,0.155,0.347
2025-02-10,POR,Away,DEN,DEN,L,117,146,9,0.13,0.222,0.355
2025-02-08,POR,Away,MIN,MIN,L,98,114,4,0.15,0.09,0.239
2025-02-06,POR,Home,SAC,POR,W,108,102,1.5,0.16,0.163,0.318
2025-02-04,POR,Home,IND,POR,W,112,89,5.5,0.16,0.161,0.321
2025-02-03,POR,Home,PHX,POR,W,121,119,5,0.11,0.157,0.265
2025-02-01,POR,Home,PHX,POR,W,127,108,4.5,0.25,0.076,0.323
2025-01-30,POR,Home,ORL,POR,W,119,90,5,0.15,0.096,0.241
2025-01-28,POR,Home,MIL,POR,W,125,112,5.5,0.10,0.161,0.257
2025-01-26,POR,Home,OKC,POR,L,108,118,14,0.11,0.14,0.249
2025-01-24,POR,Away,CHA,CHA,W,102,97,-1.5,0.25,0.126,0.379
2025-01-23,POR,Away,ORL,ORL,W,101,79,7,0.21,0.146,0.359
2025-01-21,POR,Away,MIA,MIA,W,116,107,9,0.23,0.074,0.306
2025-01-19,POR,Home,CHI,POR,W,113,102,4.5,0.14,0.152,0.292
2025-01-18,POR,Home,HOU,POR,L,103,125,10.5,0.18,0.204,0.386
2025-01-16,POR,Home,LAC,POR,L,89,118,7,0.09,0.188,0.282
2025-01-14,POR,Home,BKN,POR,L,114,132,-3.5,0.14,0.232,0.376
2025-01-11,POR,Home,MIA,POR,L,98,119,4.5,0.20,0.154,0.352
2025-01-09,POR,Away,DAL,DAL,L,111,117,7.5,0.16,0.186,0.341
2025-01-08,POR,Away,NOP,NOP,W,119,100,2,0.15,0.099,0.244
2025-01-06,POR,Away,DET,DET,L,115,118,6,0.12,0.155,0.27
2025-01-04,POR,Away,MIL,MIL,W,105,102,12.5,0.17,0.21,0.382
2025-01-02,POR,Away,LAL,LAL,L,106,114,6.5,0.21,0.214,0.426
2024-12-30,POR,Home,PHI,POR,L,103,125,7,0.17,0.17,0.339
2024-12-28,POR,Home,DAL,POR,W,126,122,3.5,0.18,0.235,0.419
2024-12-26,POR,Home,UTA,POR,W,122,120,-3.5,0.14,0.204,0.348
2024-12-23,POR,Away,DAL,DAL,L,108,132,12.5,0.11,0.179,0.291
2024-12-21,POR,Away,SAS,SAS,L,94,114,6.5,0.20,0.167,0.367
2024-12-19,POR,Home,DEN,POR,W,126,124,8.5,0.14,0.182,0.322
2024-12-15,POR,Away,PHX,PHX,L,109,116,11.5,0.21,0.153,0.359
2024-12-13,POR,Home,SAS,POR,L,116,118,3.5,0.18,0.095,0.272
2024-12-08,POR,Away,LAL,LAL,L,98,107,7,0.18,0.147,0.326
2024-12-06,POR,Home,UTA,POR,L,99,141,-4,0.14,0.225,0.361
2024-12-03,POR,Away,LAC,LAC,L,105,127,8.5,0.11,0.215,0.329
2024-12-01,POR,Home,DAL,POR,L,131,137,5.5,0.10,0.129,0.228
2024-11-29,POR,Home,SAC,POR,W,115,106,7,0.08,0.134,0.216
2024-11-27,POR,Away,IND,IND,L,114,121,9.5,0.10,0.228,0.327
2024-11-25,POR,Away,MEM,MEM,L,98,123,10.5,0.18,0.211,0.389
2024-11-23,POR,Away,HOU,HOU,W,104,98,12,0.20,0.155,0.351
2024-11-22,POR,Away,HOU,HOU,L,88,116,11.5,0.14,0.171,0.314
2024-11-20,POR,Away,OKC,OKC,L,99,109,13,0.10,0.101,0.202
2024-11-17,POR,Home,ATL,POR,W,114,110,4,0.16,0.218,0.375
2024-11-13,POR,Home,MIN,POR,W,106,98,10,0.19,0.158,0.344
2024-11-12,POR,Home,MIN,POR,W,122,108,9,0.15,0.18,0.329
2024-11-10,POR,Home,MEM,POR,L,89,134,1,0.17,0.196,0.366
2024-11-08,POR,Away,MIN,MIN,L,102,127,11.5,0.14,0.19,0.333
2024-11-07,POR,Away,SAS,SAS,L,105,118,4,0.13,0.11,0.24
2024-11-04,POR,Away,NOP,NOP,W,118,100,1.5,0.16,0.122,0.278
2024-11-02,POR,Away,PHX,PHX,L,97,103,13,0.21,0.235,0.443
2024-11-01,POR,Home,OKC,POR,L,114,137,11.5,0.14,0.212,0.35
2024-10-30,POR,Away,LAC,LAC,W,106,105,8,0.17,0.179,0.347
2024-10-28,POR,Away,SAC,SAC,L,98,111,13,0.13,0.111,0.243
2024-10-27,POR,Home,NOP,POR,W,125,103,6.5,0.12,0.17,0.285
2024-10-25,POR,Home,NOP,POR,L,103,105,6.5,0.18,0.198,0.376
2024-10-23,POR,Home,GSW,POR,L,104,140,7.5,0.12,0.258,0.373
2025-04-16,SAC,Home,DAL,SAC,L,106,120,-5.5,0.07,0.066,0.132
2025-04-13,SAC,Home,PHX,SAC,W,109,98,-14,0.12,0.085,0.207
2025-04-11,SAC,Home,LAC,SAC,L,100,101,7,0.09,0.111,0.2
2025-04-09,SAC,Home,DEN,SAC,L,116,124,4.5,0.10,0.152,0.25
2025-04-07,SAC,Away,DET,DET,W,127,117,5.5,0.14,0.172,0.312
2025-04-06,SAC,Away,CLE,CLE,W,120,113,9.5,0.14,0.196,0.333
2025-04-04,SAC,Away,CHA,CHA,W,125,102,-11.5,0.11,0.061,0.173
2025-04-02,SAC,Away,WAS,WAS,L,111,116,-14,0.18,0.162,0.344
2025-03-31,SAC,Away,IND,IND,L,109,111,4,0.10,0.17,0.269
2025-03-29,SAC,Away,ORL,ORL,L,91,121,1.5,0.12,0.091,0.206
2025-03-27,SAC,Home,POR,SAC,W,128,107,-6,0.14,0.108,0.251
2025-03-25,SAC,Home,OKC,SAC,L,105,121,8.5,0.10,0.106,0.201
2025-03-24,SAC,Home,BOS,SAC,L,95,113,5,0.11,0.14,0.248
2025-03-22,SAC,Home,MIL,SAC,L,108,114,-1.5,0.11,0.176,0.286
2025-03-20,SAC,Home,CHI,SAC,L,116,128,-7.5,0.10,0.177,0.28
2025-03-19,SAC,Home,CLE,SAC,W,123,119,6.5,0.13,0.125,0.25
2025-03-17,SAC,Home,MEM,SAC,W,132,122,-3,0.14,0.137,0.273
2025-03-14,SAC,Away,PHX,PHX,L,106,122,1.5,0.12,0.077,0.195
2025-03-13,SAC,Away,GSW,GSW,L,104,130,7.5,0.19,0.135,0.324
2025-03-10,SAC,Home,NYK,SAC,L,104,133,1,0.09,0.128,0.221
2025-03-09,SAC,Away,LAC,LAC,L,110,111,6.5,0.07,0.153,0.224
2025-03-07,SAC,Home,SAS,SAC,W,127,109,-6.5,0.14,0.178,0.322
